MongoDB shell version v4.0.6
connecting to: mongodb://127.0.0.1:27017/data?gssapiServiceName=mongodb
Implicit session: session { "id" : UUID("c679c7ca-0922-4e44-b004-287c317a2672") }
MongoDB server version: 4.0.6
id,currenttest,trialNumber,x,y,z
5cdcc9e5d68cfd1dd07e23ac,2,1,0.05332031473517418,0.18447265028953552,1.0124999284744263
5cdcc9e5d68cfd1dd07e23ad,2,1,0.05332031473517418,0.18447265028953552,1.0124999284744263
5cdcc9e5d68cfd1dd07e23ae,2,1,0.05234375223517418,0.17763671278953552,0.9714842438697815
5cdcc9e5d68cfd1dd07e23af,2,1,0.04843749850988388,0.17861329019069672,0.9626951813697815
5cdcc9e5d68cfd1dd07e23b0,2,1,0.04843749850988388,0.17861329019069672,0.9626951813697815
5cdcc9e5d68cfd1dd07e23b1,2,1,0.04843749850988388,0.17861329019069672,0.9626951813697815
5cdcc9e5d68cfd1dd07e23b2,2,1,0.06406250596046448,0.17470702528953552,0.9773436188697815
5cdcc9e5d68cfd1dd07e23b3,2,1,0.06503906846046448,0.16787108778953552,0.9841795563697815
5cdcc9e5d68cfd1dd07e23b4,2,1,0.06503906846046448,0.16787108778953552,0.9841795563697815
5cdcc9e6d68cfd1dd07e23b5,2,1,0.06503906846046448,0.16787108778953552,0.9841795563697815
5cdcc9e6d68cfd1dd07e23b6,2,1,0.07578125596046448,0.16103515028953552,0.9841795563697815
5cdcc9e6d68cfd1dd07e23b7,2,1,0.08261719346046448,0.16201171278953552,0.9832029938697815
5cdcc9e6d68cfd1dd07e23b8,2,1,0.08261719346046448,0.16201171278953552,0.9832029938697815
5cdcc9e6d68cfd1dd07e23b9,2,1,0.07675781846046448,0.15322265028953552,0.9783201813697815
5cdcc9e6d68cfd1dd07e23ba,2,1,0.08261719346046448,0.16201171278953552,0.9832029938697815
5cdcc9e6d68cfd1dd07e23bb,2,1,0.08261719346046448,0.15908202528953552,0.9763670563697815
5cdcc9e6d68cfd1dd07e23bc,2,1,0.08261719346046448,0.15908202528953552,0.9763670563697815
5cdcc9e6d68cfd1dd07e23bd,2,1,0.08261719346046448,0.15908202528953552,0.9763670563697815
5cdcc9e6d68cfd1dd07e23be,2,1,0.08359375596046448,0.16005858778953552,0.9792967438697815
5cdcc9e6d68cfd1dd07e23bf,2,1,0.08359375596046448,0.16005858778953552,0.9792967438697815
5cdcc9e6d68cfd1dd07e23c0,2,1,0.08359375596046448,0.16005858778953552,0.9792967438697815
5cdcc9e6d68cfd1dd07e23c1,2,1,0.08359375596046448,0.16005858778953552,0.9792967438697815
5cdcc9e6d68cfd1dd07e23c2,2,1,0.08359375596046448,0.16005858778953552,0.9792967438697815
5cdcc9e6d68cfd1dd07e23c3,2,1,0.08359375596046448,0.16005858778953552,0.9792967438697815
5cdcc9e6d68cfd1dd07e23c4,2,1,0.08359375596046448,0.16005858778953552,0.9792967438697815
5cdcc9e6d68cfd1dd07e23c5,2,1,0.08359375596046448,0.16005858778953552,0.9792967438697815
5cdcc9e6d68cfd1dd07e23c6,2,1,0.08359375596046448,0.16005858778953552,0.9792967438697815
5cdcc9e6d68cfd1dd07e23c7,2,1,0.08359375596046448,0.16005858778953552,0.9792967438697815
5cdcc9e6d68cfd1dd07e23c8,2,1,0.08359375596046448,0.16005858778953552,0.9792967438697815
5cdcc9e6d68cfd1dd07e23c9,2,1,0.08359375596046448,0.16005858778953552,0.9792967438697815
5cdcc9e6d68cfd1dd07e23ca,2,1,0.08359375596046448,0.16005858778953552,0.9792967438697815
5cdcc9e6d68cfd1dd07e23cb,2,1,0.08359375596046448,0.16005858778953552,0.9792967438697815
5cdcc9e6d68cfd1dd07e23cc,2,1,0.08359375596046448,0.16005858778953552,0.9792967438697815
5cdcc9e6d68cfd1dd07e23cd,2,1,0.06015625223517418,0.17080077528953552,0.9958983063697815
5cdcc9e6d68cfd1dd07e23ce,2,1,0.06015625223517418,0.17080077528953552,0.9958983063697815
5cdcc9e6d68cfd1dd07e23cf,2,1,0.06015625223517418,0.17080077528953552,0.9958983063697815
5cdcc9e6d68cfd1dd07e23d0,2,1,0.07871093600988388,0.16396483778953552,0.9685545563697815
5cdcc9e6d68cfd1dd07e23d1,2,1,0.07578125596046448,0.15908202528953552,0.9636717438697815
5cdcc9e6d68cfd1dd07e23d2,2,1,0.07871093600988388,0.16396483778953552,0.9685545563697815
5cdcc9e9d68cfd1dd07e23d3,2,2,0.06406250596046448,0.19130858778953552,0.9968748688697815
5cdcc9e9d68cfd1dd07e23d4,2,2,0.06015625223517418,0.16591796278953552,0.9773436188697815
5cdcc9e9d68cfd1dd07e23d5,2,2,0.06015625223517418,0.16591796278953552,0.9773436188697815
5cdcc9e9d68cfd1dd07e23d6,2,2,0.06015625223517418,0.16591796278953552,0.9773436188697815
5cdcc9e9d68cfd1dd07e23d7,2,2,0.06699218600988388,0.15810546278953552,0.9792967438697815
5cdcc9e9d68cfd1dd07e23d8,2,2,0.06308594346046448,0.15322265028953552,0.9753904938697815
5cdcc9e9d68cfd1dd07e23d9,2,2,0.06308594346046448,0.15322265028953552,0.9753904938697815
5cdcc9e9d68cfd1dd07e23da,2,2,0.06894531100988388,0.16494140028953552,0.9792967438697815
5cdcc9e9d68cfd1dd07e23db,2,2,0.06308594346046448,0.15322265028953552,0.9753904938697815
5cdcc9e9d68cfd1dd07e23dc,2,2,0.06894531100988388,0.15615233778953552,0.9744139313697815
5cdcc9e9d68cfd1dd07e23dd,2,2,0.06894531100988388,0.15615233778953552,0.9744139313697815
5cdcc9e9d68cfd1dd07e23de,2,2,0.07089844346046448,0.15322265028953552,0.9753904938697815
5cdcc9e9d68cfd1dd07e23df,2,2,0.06894531100988388,0.15615233778953552,0.9744139313697815
5cdcc9e9d68cfd1dd07e23e0,2,2,0.07285156100988388,0.15419921278953552,0.9646483063697815
5cdcc9e9d68cfd1dd07e23e1,2,2,0.07285156100988388,0.15419921278953552,0.9646483063697815
5cdcc9e9d68cfd1dd07e23e2,2,2,0.07480469346046448,0.15810546278953552,0.9753904938697815
5cdcc9e9d68cfd1dd07e23e3,2,2,0.07285156100988388,0.15419921278953552,0.9646483063697815
